After_School_Free_Time,Grades
0.0,67.09204936674412
0.33444816053511706,60.74699674321967
0.6688963210702341,73.5416622919531
1.0033444816053512,67.89219756142111
1.3377926421404682,64.45753965102011
1.6722408026755853,72.54167810450433
2.0066889632107023,71.55614355788637
2.3411371237458196,60.0
2.6755852842809364,66.43127954719601
3.0100334448160533,67.88846381016154
3.3444816053511706,62.32138975729548
3.678929765886288,63.114482985264104
4.013377926421405,73.19537932473182
4.3478260869565215,69.48707436985396
4.682274247491639,70.80856154760077
5.016722408026756,68.56086755897273
5.351170568561873,60.87789337435215
5.68561872909699,72.03588094531175
6.020066889632107,74.07103548979624
6.354515050167224,74.06155112145584
6.688963210702341,62.26893292549059
7.023411371237458,72.75334358547778
7.357859531772576,70.35426354834793
7.6923076923076925,70.65197919464504
8.02675585284281,71.8082100984705
8.361204013377927,74.24403163255376
8.695652173913043,73.55273341086385
9.03010033444816,62.516735609751755
9.364548494983278,69.26899500224572
9.698996655518394,70.22440330353959
10.033444816053512,70.25945084798158
10.367892976588628,61.12479204422129
10.702341137123746,65.3133204379825
11.036789297658864,60.764179658844576
11.37123745819398,67.09873401272043
11.705685618729097,74.19992728971725
12.040133779264213,76.33034756717123
12.37458193979933,74.01637485297664
12.709030100334449,75.80137621750978
13.043478260869565,73.72620564912357
13.377926421404682,63.303654539825224
13.7123745819398,74.25963202305608
14.046822742474916,62.214106531996855
14.381270903010034,67.23981820475669
14.715719063545151,77.36346495400468
15.050167224080267,75.03393711904877
15.384615384615385,65.60950497411001
15.719063545150501,69.81427014699747
16.05351170568562,67.88251945228674
16.387959866220736,72.70254646021498
16.722408026755854,70.7062598671657
17.05685618729097,64.20068649828376
17.391304347826086,63.44295589636561
17.725752508361204,65.88361158589115
18.06020066889632,73.72299197684792
18.39464882943144,78.78414298814506
18.729096989966557,75.54863147343944
19.06354515050167,74.40281575314357
19.39799331103679,72.6191167897511
19.732441471571907,76.70614032345807
20.066889632107024,77.49009424492205
20.401337792642142,68.86730418647623
20.735785953177256,66.38455445166821
21.070234113712374,74.83413954616003
21.40468227424749,68.42868481405918
21.73913043478261,72.02615107581849
22.073578595317727,76.19726735903411
22.40802675585284,65.69798304485303
22.74247491638796,73.27241738774268
23.076923076923077,64.758027277157
23.411371237458194,75.06248255616859
23.745819397993312,65.79245368485192
24.080267558528426,79.00402926531856
24.414715719063544,75.07709168701425
24.74916387959866,75.93963550642218
25.08361204013378,68.71319014276374
25.418060200668897,71.58188203004677
25.752508361204015,67.10538979409583
26.08695652173913,75.20632196399305
26.421404682274247,78.94477358558328
26.755852842809364,76.33969138773243
27.090301003344482,80.27162742473472
27.4247491638796,77.54841218520319
27.759197324414714,66.57042516668672
28.093645484949832,69.58357406045177
28.42809364548495,79.37719198120988
28.762541806020067,65.74121524967919
29.096989966555185,75.52830726740305
29.431438127090303,80.04379148463659
29.765886287625417,75.53707335664404
30.100334448160535,82.07998387388349
30.434782608695652,81.41589196024422
30.76923076923077,75.17410304754328
31.103678929765888,77.34223413776587
31.438127090301002,78.14741837753832
31.77257525083612,79.27183178805865
32.10702341137124,67.99154362946562
32.441471571906355,76.22893490141409
32.77591973244147,73.114254743026
33.11036789297659,67.00188906493221
33.44481605351171,79.3138769679592
33.779264214046826,72.36799384412302
34.11371237458194,83.13189964852364
34.448160535117054,69.24626015892446
34.78260869565217,75.74595686507332
35.11705685618729,82.77398866250597
35.45150501672241,75.34149867929753
35.785953177257525,77.73793456503577
36.12040133779264,83.22533266198297
36.45484949832776,80.41999941118473
36.78929765886288,80.0271860398529
37.123745819397996,73.87693084899476
37.458193979933114,76.3793072298807
37.792642140468224,73.32276307827141
38.12709030100334,77.34337724082795
38.46153846153846,70.36838757460785
38.79598662207358,70.88370458743044
39.130434782608695,75.31375768187593
39.46488294314381,76.4862691419491
39.79933110367893,70.21306225920652
40.13377926421405,76.69036912565892
40.468227424749166,81.89227667221866
40.802675585284284,77.74698736220695
41.137123745819395,80.62219290483807
41.47157190635451,77.37077102923936
41.80602006688963,83.16985075236803
42.14046822742475,72.24738262521588
42.474916387959865,85.79316564672023
42.80936454849498,75.94247091171795
43.1438127090301,77.02554675071363
43.47826086956522,81.00102475859575
43.812709030100336,86.05185742076301
44.147157190635454,83.8397587478574
44.48160535117057,77.5594338860228
44.81605351170568,74.5538446873845
45.1505016722408,86.26789834313949
45.48494983277592,79.51158381611482
45.819397993311036,72.46479404213667
46.15384615384615,75.80090453640986
46.48829431438127,86.31367887041687
46.82274247491639,73.8228845497949
47.15719063545151,81.74731107071995
47.491638795986624,75.96507982017467
47.82608695652174,76.75039464942996
48.16053511705685,73.47842305345152
48.49498327759197,74.54321242126818
48.82943143812709,84.21840657102193
49.163879598662206,74.60496949922477
49.49832775919732,74.81980188214229
49.83277591973244,79.17360352795592
50.16722408026756,78.39190147527796
50.50167224080268,72.15956080610907
50.836120401337794,82.21199182793993
51.17056856187291,87.08594664349425
51.50501672240803,83.74293991710928
51.83946488294314,81.2503440592713
52.17391304347826,78.0979442786117
52.508361204013376,73.22413832524803
52.84280936454849,81.43670014618425
53.17725752508361,86.62389212565523
53.51170568561873,79.08910730088837
53.84615384615385,74.65871383907242
54.180602006688964,84.13004589904295
54.51505016722408,88.76042317457342
54.8494983277592,79.64437171627443
55.18394648829432,79.6155602171809
55.51839464882943,80.50704000289127
55.852842809364546,83.76367651817375
56.187290969899664,88.94329650359535
56.52173913043478,76.43974364882939
56.8561872909699,83.10196528663246
57.19063545150502,85.7829989206817
57.525083612040135,81.38379436954526
57.85953177257525,79.3861285716815
58.19397993311037,74.76206266112578
58.52842809364549,89.59201653547862
58.862876254180605,88.20850272867153
59.197324414715716,86.87177296491733
59.531772575250834,76.33911770468065
59.86622073578595,90.4061641559128
60.20066889632107,80.22052047088366
60.53511705685619,90.82189267027884
60.869565217391305,84.41003460742817
61.20401337792642,76.72550764664972
61.53846153846154,84.40428390061712
61.87290969899666,82.29908300275763
62.207357859531776,88.71752156794457
62.541806020066886,84.66867274877592
62.876254180602004,85.45631723010169
63.21070234113712,90.68587780187248
63.54515050167224,89.46348474164346
63.87959866220736,88.97262294214087
64.21404682274247,75.92751440216658
64.54849498327759,87.0313084205294
64.88294314381271,77.63157617870013
65.21739130434783,84.19766945315331
65.55183946488295,83.48077288841569
65.88628762541806,81.4113734688642
66.22073578595318,77.1439337756032
66.5551839464883,78.31996331094142
66.88963210702342,92.84674516640268
67.22408026755853,92.01306139520366
67.55852842809365,80.77693537252748
67.89297658862876,86.51497844634673
68.22742474916387,92.88224883352996
68.56187290969899,83.09923832292134
68.89632107023411,88.66326222209887
69.23076923076923,85.45207795107238
69.56521739130434,89.96050392575276
69.89966555183946,80.08448678905617
70.23411371237458,80.58860650704818
70.5685618729097,77.73025879050999
70.90301003344482,80.7538863185131
71.23745819397993,87.04679766407962
71.57190635451505,88.96145541238889
71.90635451505017,79.37884677414237
72.24080267558529,91.39691648292933
72.5752508361204,90.14202263772388
72.90969899665552,93.19656533592355
73.24414715719064,90.57234553551736
73.57859531772576,88.28568930105516
73.91304347826087,93.17200483294214
74.24749163879599,84.91274352645712
74.58193979933111,85.39798296144474
74.91638795986623,82.45179091103446
75.25083612040133,83.05280520198136
75.58528428093645,79.35929972471287
75.91973244147157,93.76133475599862
76.25418060200668,82.22763972020212
76.5886287625418,94.12932738790748
76.92307692307692,84.9928194905132
77.25752508361204,79.89441772137916
77.59197324414716,95.36467748768834
77.92642140468227,96.22811412373844
78.26086956521739,79.81924034296978
78.59531772575251,89.25963733301357
78.92976588628763,85.27214317523153
79.26421404682274,82.42983446026744
79.59866220735786,83.98401978061064
79.93311036789298,95.0634284348809
80.2675585284281,88.94842573944477
80.60200668896321,93.41744531722397
80.93645484949833,85.42636097444819
81.27090301003345,82.95443782402316
81.60535117056857,96.76270828298281
81.93979933110369,87.66030786598355
82.27424749163879,93.29788197800978
82.6086956521739,91.82003591745321
82.94314381270902,94.53259917688621
83.27759197324414,88.39371138576749
83.61204013377926,96.19253782919591
83.94648829431438,84.37235466532502
84.2809364548495,85.61390096954435
84.61538461538461,96.86216603936379
84.94983277591973,87.81378690624138
85.28428093645485,96.42552917126659
85.61872909698997,97.106861282876
85.95317725752508,98.31792241222917
86.2876254180602,91.68098805786637
86.62207357859532,92.3868785970231
86.95652173913044,90.83845977124129
87.29096989966555,96.41491920131199
87.62541806020067,85.08667660227196
87.95986622073579,85.40031256132657
88.29431438127091,85.76628569688891
88.62876254180603,85.07458707833196
88.96321070234114,90.95294498065637
89.29765886287625,99.46099610284807
89.63210702341136,99.01422623970078
89.96655518394648,85.09539174826264
90.3010033444816,97.51297821660307
90.63545150501672,97.47282012821638
90.96989966555184,90.11309647488764
91.30434782608695,98.739744486117
91.63879598662207,97.92638282390809
91.97324414715719,95.08465843010106
92.3076923076923,93.14846580229553
92.64214046822742,100.0
92.97658862876254,93.42540945469463
93.31103678929766,93.58293292445228
93.64548494983278,96.4848625849284
93.9799331103679,88.75673427930252
94.31438127090301,92.54442747964035
94.64882943143813,98.80839895225623
94.98327759197325,85.7289965545646
95.31772575250837,84.84523193299661
95.65217391304348,87.7638498598557
95.9866220735786,85.42235066434661
96.3210702341137,85.62334506635992
96.65551839464882,90.24991401837967
96.98996655518394,92.83597481725761
97.32441471571906,96.26771762591636
97.65886287625418,90.51303209881806
97.9933110367893,94.6287955553032
98.32775919732441,88.17930066689098
98.66220735785953,99.18898183518002
98.99665551839465,91.67623050488461
99.33110367892976,99.11225069454298
99.66555183946488,98.24797117099706
100.0,96.03694234702677
