Home_to_School_Travel_Time,Grades
0.0,72.87828333559324
0.33444816053511706,87.09891843805244
0.6688963210702341,72.80423709681
1.0033444816053512,70.03449479487318
1.3377926421404682,66.61468720816141
1.6722408026755853,74.01808423530511
2.0066889632107023,71.91783420548923
2.3411371237458196,80.53673237077807
2.6755852842809364,60.0
3.0100334448160533,61.23530026024195
3.3444816053511706,69.1600841632781
3.678929765886288,83.87156623348811
4.013377926421405,68.74586338575065
4.3478260869565215,76.81279062473111
4.682274247491639,66.16186717642933
5.016722408026756,69.6667698581616
5.351170568561873,66.68197174412681
5.68561872909699,70.0377385359912
6.020066889632107,75.90114463395332
6.354515050167224,78.75705359314375
6.688963210702341,74.80288474109008
7.023411371237458,64.96643691845452
7.357859531772576,82.97701364169299
7.6923076923076925,75.1512515990855
8.02675585284281,80.47954900395897
8.361204013377927,70.59454161180298
8.695652173913043,73.47759650509491
9.03010033444816,72.95051895916379
9.364548494983278,72.09657568442668
9.698996655518394,72.88169860367013
10.033444816053512,68.72951400531943
10.367892976588628,78.39997388110936
10.702341137123746,76.09795128675931
11.036789297658864,73.5206875548396
11.37123745819398,71.08182819836817
11.705685618729097,69.77642018141471
12.040133779264213,79.22652324835265
12.37458193979933,79.152550426141
12.709030100334449,77.61186372752499
13.043478260869565,70.62041292822428
13.377926421404682,76.59625219961359
13.7123745819398,76.39221084399662
14.046822742474916,78.66658893845562
14.381270903010034,67.53816800900431
14.715719063545151,77.74318743126835
15.050167224080267,73.25954672262957
15.384615384615385,79.15579900197645
15.719063545150501,70.76488539895188
16.05351170568562,74.20354093023069
16.387959866220736,70.77281300181805
16.722408026755854,75.73749448565837
17.05685618729097,65.13470958350595
17.391304347826086,80.74290801070137
17.725752508361204,70.7551735646607
18.06020066889632,74.39312846399783
18.39464882943144,76.28642070095377
18.729096989966557,88.28372730838427
19.06354515050167,71.62215543393295
19.39799331103679,78.72579875361752
19.732441471571907,66.26659878011166
20.066889632107024,73.36327371258905
20.401337792642142,82.70939253701044
20.735785953177256,70.16144952420227
21.070234113712374,72.16799595357358
21.40468227424749,74.91192014748822
21.73913043478261,80.7868783167878
22.073578595317727,83.29945333230498
22.40802675585284,80.6571675153767
22.74247491638796,80.36167997537298
23.076923076923077,78.02509830283924
23.411371237458194,68.20375605679556
23.745819397993312,75.57840469251411
24.080267558528426,76.57795146703229
24.414715719063544,70.47754532193215
24.74916387959866,77.58869684598436
25.08361204013378,81.1288109455362
25.418060200668897,78.33047216280953
25.752508361204015,87.42661267686564
26.08695652173913,79.45692430273618
26.421404682274247,76.0096543200315
26.755852842809364,73.5587622817704
27.090301003344482,80.88566314020473
27.4247491638796,80.58723845987149
27.759197324414714,70.63969518076755
28.093645484949832,77.90116030040461
28.42809364548495,78.10285363402642
28.762541806020067,86.30571699007089
29.096989966555185,75.98424842923573
29.431438127090303,67.57632515099088
29.765886287625417,76.6653011780007
30.100334448160535,82.25824369296724
30.434782608695652,81.62355206998105
30.76923076923077,72.94956045064622
31.103678929765888,72.07443349017277
31.438127090301002,78.05165266246735
31.77257525083612,78.53590341603177
32.10702341137124,83.75161359006572
32.441471571906355,77.73587464919403
32.77591973244147,77.79512136361444
33.11036789297659,71.85734335588391
33.44481605351171,82.90523862119463
33.779264214046826,80.35639579184765
34.11371237458194,77.4314704865345
34.448160535117054,87.54976977394685
34.78260869565217,73.0377301014399
35.11705685618729,81.23557781513028
35.45150501672241,83.0038677020928
35.785953177257525,79.70357317939057
36.12040133779264,76.27940332725105
36.45484949832776,79.61826051671491
36.78929765886288,79.766597710519
37.123745819397996,86.81802574517155
37.458193979933114,83.37862985815377
37.792642140468224,80.6052674707518
38.12709030100334,93.53324549144061
38.46153846153846,77.64445890173675
38.79598662207358,68.77161234460937
39.130434782608695,70.81932049583284
39.46488294314381,85.80422040761695
39.79933110367893,85.49111697443813
40.13377926421405,77.56584708341478
40.468227424749166,78.40942091846188
40.802675585284284,90.90400757172009
41.137123745819395,79.96106840171129
41.47157190635451,87.57012791051469
41.80602006688963,76.3569933601917
42.14046822742475,82.6126537867921
42.474916387959865,82.60022954816922
42.80936454849498,90.04572494879835
43.1438127090301,79.15578230575971
43.47826086956522,88.59937283773016
43.812709030100336,80.47846144198147
44.147157190635454,86.9118097123972
44.48160535117057,86.56049929478303
44.81605351170568,78.99879614748491
45.1505016722408,85.27991471060838
45.48494983277592,90.2514415226205
45.819397993311036,80.33107701128979
46.15384615384615,75.2359818117788
46.48829431438127,93.65724907877564
46.82274247491639,83.05900115848604
47.15719063545151,82.92244279189228
47.491638795986624,78.17944438430372
47.82608695652174,82.30127926094139
48.16053511705685,87.89013383561242
48.49498327759197,83.76301276870099
48.82943143812709,81.97630115744515
49.163879598662206,86.46055974175059
49.49832775919732,76.82635250359439
49.83277591973244,78.04860593652872
50.16722408026756,80.10215329833204
50.50167224080268,83.03518452627281
50.836120401337794,87.25216110586095
51.17056856187291,88.21344406028275
51.50501672240803,83.1824443898751
51.83946488294314,70.55182263954214
52.17391304347826,74.31554251953798
52.508361204013376,74.37294091521876
52.84280936454849,86.10849745744164
53.17725752508361,79.92432410725321
53.51170568561873,83.583910216723
53.84615384615385,88.81386251251303
54.180602006688964,79.67395776066355
54.51505016722408,79.85410300207828
54.8494983277592,92.00005872113894
55.18394648829432,80.04340311893253
55.51839464882943,89.57909125448165
55.852842809364546,81.20658275570841
56.187290969899664,77.30534180832723
56.52173913043478,81.42052607056681
56.8561872909699,82.60103534532767
57.19063545150502,79.92434449692021
57.525083612040135,84.17669713720187
57.85953177257525,89.03746464263595
58.19397993311037,88.35848737357239
58.52842809364549,83.50806420514067
58.862876254180605,90.29276771991178
59.197324414715716,71.06670465011385
59.531772575250834,82.42587480921921
59.86622073578595,85.18937774577068
60.20066889632107,72.71965705570108
60.53511705685619,87.81474426347816
60.869565217391305,98.4714978073318
61.20401337792642,75.2267119668316
61.53846153846154,81.2753569498733
61.87290969899666,82.40467747807719
62.207357859531776,86.07411915116488
62.541806020066886,90.56689696227951
62.876254180602004,92.50502073938733
63.21070234113712,86.50500746668668
63.54515050167224,90.75260775194577
63.87959866220736,70.49802312114855
64.21404682274247,77.27857004133506
64.54849498327759,81.95345086058357
64.88294314381271,84.24614407545859
65.21739130434783,83.77423647660905
65.55183946488295,84.49742645008602
65.88628762541806,80.07418899527715
66.22073578595318,87.83518770363813
66.5551839464883,81.34923055494545
66.88963210702342,90.03273144365515
67.22408026755853,79.62841107441
67.55852842809365,82.34496915896995
67.89297658862876,82.97532118747347
68.22742474916387,85.28249871681176
68.56187290969899,93.97503748477803
68.89632107023411,84.03055068279016
69.23076923076923,85.4664250713104
69.56521739130434,97.63026703322848
69.89966555183946,82.92972284240749
70.23411371237458,85.15818711069821
70.5685618729097,76.04760087941239
70.90301003344482,78.77917892904766
71.23745819397993,87.5946319432523
71.57190635451505,82.753658008894
71.90635451505017,84.43213731360846
72.24080267558529,88.4998266349657
72.5752508361204,87.12426056661288
72.90969899665552,85.17800637392196
73.24414715719064,97.61577786044535
73.57859531772576,84.70934579455792
73.91304347826087,79.44195173661235
74.24749163879599,87.77773130204784
74.58193979933111,78.37640267998704
74.91638795986623,89.32436052743573
75.25083612040133,99.61785189477514
75.58528428093645,80.14383373982655
75.91973244147157,89.72583750644617
76.25418060200668,82.17456891478713
76.5886287625418,79.13637730833636
76.92307692307692,89.76451599349161
77.25752508361204,82.67992730370204
77.59197324414716,87.75031873656424
77.92642140468227,82.05278509647685
78.26086956521739,85.85336103188757
78.59531772575251,84.2712360061643
78.92976588628763,79.82545716487779
79.26421404682274,87.86892554197622
79.59866220735786,94.34972971404562
79.93311036789298,88.06205885295165
80.2675585284281,86.23001829191807
80.60200668896321,84.49701872630376
80.93645484949833,91.93602751000337
81.27090301003345,91.80399461975261
81.60535117056857,76.84979889641687
81.93979933110369,89.92216076321817
82.27424749163879,94.79892352781225
82.6086956521739,87.54153229961862
82.94314381270902,83.12729553987901
83.27759197324414,86.197538418865
83.61204013377926,81.43505208568972
83.94648829431438,85.75475477637491
84.2809364548495,90.90156326254963
84.61538461538461,86.45731651589614
84.94983277591973,90.00385847072474
85.28428093645485,94.35389117221139
85.61872909698997,81.71249452137366
85.95317725752508,94.18486883899436
86.2876254180602,100.0
86.62207357859532,90.12712217509781
86.95652173913044,91.09638994498799
87.29096989966555,83.15489013390476
87.62541806020067,91.82259781387945
87.95986622073579,87.36602207872728
88.29431438127091,84.03358083503284
88.62876254180603,92.442724585648
88.96321070234114,89.9936310226302
89.29765886287625,88.90913760543557
89.63210702341136,89.75681290975267
89.96655518394648,96.4850672051663
90.3010033444816,92.5081940962464
90.63545150501672,88.76232073927046
90.96989966555184,90.75986862498183
91.30434782608695,91.32486258806583
91.63879598662207,93.17490190787217
91.97324414715719,77.09142520577132
